GSE63525_NHEK_combined.eigens.bigWig	25.035682241517	22.7062105968688	24.0470842230942	20.540248845356	22.7940054117357	24.7310973341477	20.0210824071323	23.28293700303	21.2375616880521	22.9871813617463
GSE63874_Na_PDS_12_both	42.2610978656013	36.6079904832519	35.0837102882725	41.8761999653354	44.04747342341	37.5215847056385	41.7064500284077	41.4691726775574	38.0862443129064	24.5712523746972
wgEncodeBroadHistoneNhekCtcfStdSig.bigWig	11.6560740902043	17.5634124930136	12.5278928501252	14.6012707638289	13.2024365743069	16.2713934653626	16.9752542805532	12.7836349974409	16.3723661168059	15.5117964310951
wgEncodeBroadHistoneNhekEzh239875Sig.bigWig	15.7272418060245	14.5751214631344	11.3610789550115	17.6728855888557	15.6837329132909	12.3879679083562	14.9541408901798	16.957211316825	16.0575340529831	16.4117627216874
wgEncodeBroadHistoneNhekH2azSig.bigWig	15.6766907150573	16.1076265721451	13.9283274097109	15.0759003083562	14.3682458632837	13.9689053525409	15.8733706093851	14.1077126763622	18.0791506273087	13.6890174260213
wgEncodeBroadHistoneNhekH3k09me3Sig.bigWig	21.4713507686923	18.4051669464702	17.6557529212899	27.8146759321447	18.3762533188186	24.6881458949985	24.1436257525165	23.6663322415649	19.1264550529947	22.3214163149366
wgEncodeBroadHistoneNhekH3k27acStdSig.bigWig	9.18617037027182	5.99141729863693	5.18204676951015	8.02518134783289	4.48977184223121	11.7242354063575	6.12154552128359	7.25226551197373	7.28426742258646	7.11399466532752
wgEncodeBroadHistoneNhekH3k27me3StdSig.bigWig	10.0844115387108	9.31004036023286	11.1367472469763	8.57949868339267	14.0561549235742	9.41726201526359	12.9886525971313	9.97979274369809	9.84150922073844	9.84491673938578
wgEncodeBroadHistoneNhekH3k36me3StdSig.bigWig	18.1399048228647	18.9275864568103	16.3290381867127	12.4247298163602	12.2452243970833	14.1280195292636	19.35798395531	13.2988281937074	12.5111099980692	12.7767475708022
wgEncodeBroadHistoneNhekH3k4me1StdSig.bigWig	20.035517371123	23.6442527119097	18.8981000564841	15.4950084096109	20.5819505937896	25.9838610310623	27.0173285299633	19.5193845083616	19.8925327302441	12.1171775594826
wgEncodeBroadHistoneNhekH3k4me2StdSig.bigWig	7.79694227927019	6.24010623820263	7.30132200924138	14.5640207592778	6.41588561561698	7.3100865162999	9.14192438346167	6.56943738165356	10.0783077778504	8.72889788033628
wgEncodeBroadHistoneNhekH3k4me3StdSig.bigWig	15.8529400332727	10.2356310673366	11.7429471483384	16.5994050635013	12.9804828080336	15.6067276859402	15.9491383675652	13.0418325704739	15.3224835808701	9.25509670177797
wgEncodeBroadHistoneNhekH3k79me2Sig.bigWig	13.4710866264787	12.4529913525416	11.7335166061727	12.6381415137293	12.2910238582381	8.68957768476553	10.9804831199968	12.5413338629118	13.6853297797077	13.23499375921
wgEncodeBroadHistoneNhekH3k9acStdSig.bigWig	22.0959074299201	24.8646954088581	24.2254197056252	24.9364448619797	24.64477803312	22.7367928693584	23.7476255924716	23.3585305221409	24.9055700739171	25.0268987609852
wgEncodeBroadHistoneNhekH3k9me1StdSig.bigWig	26.9503904420603	27.7283104123063	25.3965630288069	22.819935915804	26.0112062945529	23.3691414773645	25.7171485359001	29.0865010826419	27.0894052912263	25.7086775131037
wgEncodeBroadHistoneNhekH4k20me1StdSig.bigWig	19.3980602867568	17.551194186707	18.8321112981488	16.767114709396	16.1880701780886	16.2293924971858	15.6322173205417	19.3239333738858	16.2900181895962	15.7416449907039
wgEncodeBroadHistoneNhekPol2bStdSig.bigWig	19.0186289040665	14.463623572683	12.5690028711243	15.4171496335879	12.5739015559874	14.3227038263305	18.0704594486547	14.9754201280085	13.802892898627	14.1607308033462
wgEncodeOpenChromDnaseNhekSig.bigWig	42.5816891948019	32.2912005780667	35.6980905843872	38.9119926906032	37.1322796368509	37.6954027213011	38.2269845776276	40.6541702896084	35.0423829328088	37.7066580448206
wgEncodeOpenChromFaireNhekSig.bigWig	7.75518705441673	8.57681481234731	10.739948894012	6.28140964729334	4.69539780641584	19.2045214979309	5.1152749723507	16.3040844225527	7.03591925869463	16.9537798010589
wgEncodeRegTxnCaltechRnaSeqNhekR2x75Il200SigPooled	16.6464616469548	17.140719982542	18.8266651183658	16.9927512587091	17.2266451382706	16.9481556205252	8.41325298893282	6.07659458966951	4.3044171201248	13.7967498592643
wgEncodeUwRepliSeqNhekSumSignalRep1.bigWig	47.3500050710403	51.2808681718046	50.0635761210939	52.6250145057979	52.7724521896411	53.2370338721741	51.631289141023	51.7032382354299	55.1033841828314	53.4448376445925
