GSE63874_Na_PDS_12_both	11.601509554991	26.4786354849169	19.9171492164915	25.2655581108654	24.8086908075875	25.0191041955934	14.534401224629	22.8232270343047	20.2800384605509	21.242963933079
wgEncodeBroadHistoneK562CtcfStdSig.bigWig	24.9696517340399	24.2651096805101	25.842933021709	25.3227021599582	23.9444502741592	24.6731429278664	25.0875492528316	24.7628200770851	24.0695470479927	25.0547932398684
wgEncodeBroadHistoneK562H3k27acStdSig.bigWig	25.4370193599417	26.207071712401	24.7056673654981	24.7310157643713	23.9707616647071	26.3416990816539	27.4017854056266	26.7293200526643	26.584191968473	22.7127799067786
wgEncodeBroadHistoneK562H3k27me3StdSig.bigWig	49.8208820675269	48.9813428882448	49.6302195574587	52.7223434816825	46.8818579599981	51.5258190388669	48.8525165722078	49.3235376931603	51.301289248965	46.6484017231955
wgEncodeBroadHistoneK562H3k36me3StdSig.bigWig	38.6632306223197	41.1576321544225	42.0645495324273	35.2454271209589	40.409686552787	41.7659447984849	37.5133298046932	40.3045215428294	39.8811493945142	44.9797751540103
wgEncodeBroadHistoneK562H3k4me3StdSig.bigWig	40.5795677044771	39.792297614823	40.4889404182513	39.7494887968629	39.8411836102444	39.2135980946617	42.7196656478017	37.7490166262324	40.5760306853088	36.77405687401
wgEncodeBroadHistoneK562H3k9me3StdSig.bigWig	52.3593684207968	49.3492717650329	49.2681718708996	46.9118239038809	45.1892262585477	51.9812216809043	47.2542215181605	52.0917488284385	49.3175252176552	50.0232356380236
wgEncodeBroadHistoneK562Pol2bStdSig.bigWig	35.9649575734077	36.7798023143151	37.6419058120881	31.8624784089073	35.3381810093969	37.4003175576426	36.8152072339112	36.7198680930588	37.6313638955142	34.5582774665037
wgEncodeOpenChromDnaseK562Sig.bigWig	55.6405984551574	60.4090773496831	56.7936379143824	57.8434972489963	59.114431632051	62.4659463881182	54.8332290778969	57.9515973314693	57.1207948598092	56.6155874271753
wgEncodeRegTxnCaltechRnaSeqK562R2x75Il200SigPooled	29.9229680678557	20.7120940786289	19.9522803933135	18.0661342476695	23.4778026787546	21.9128204762606	24.8718078255693	28.4887963222016	28.5187211714745	19.8545842376903
wgEncodeUwRepliSeqK562SumSignalRep1.bigWig	116.266066906262	115.631798032292	119.78688887174	119.016385458507	117.440588225348	121.595137114423	117.768079454501	113.466921603495	114.679523850235	115.61107199162
